operation_id,timestamp,conteneur_id,type_operation,zone,engin,duree_minutes,operateur,urgence,erreur,completed
OP004783,2026-02-03 09:35:10.347192,CONT004215,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,TRACTEUR_01,31.0,OPE005,False,False,True
OP004784,2026-02-03 13:56:48.002473,CONT003595,DECONSOLIDATION,ZONE_B_STOCKAGE,GERBEUR_07,122.3,OPE002,False,False,True
OP004785,2026-02-03 12:15:40.506369,CONT004494,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_02,16.5,OPE024,False,False,True
OP004786,2026-02-03 19:10:32.138463,CONT001590,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_02,14.2,OPE008,False,False,True
OP004787,2026-02-03 12:50:58.163151,CONT000244,DEBARQUEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_05,29.2,OPE003,False,False,True
OP004788,2026-02-03 18:42:07.073205,CONT004769,TRANSFERT_ZONE,ZONE_B_STOCKAGE,TRACTEUR_04,9.8,OPE007,True,False,True
OP004789,2026-02-03 07:53:16.868248,CONT000375,TRANSFERT_ZONE,QUAI_2_ROUTIER,GERBEUR_06,11.5,OPE021,False,False,True
OP004790,2026-02-03 14:48:27.063838,CONT004081,DEBARQUEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_08,29.8,OPE018,False,False,True
OP004791,2026-02-03 14:24:57.813986,CONT002249,INSPECTION_DOUANE,ZONE_A_STOCKAGE,TRACTEUR_04,69.1,OPE015,False,False,True
OP004792,2026-02-03 07:21:41.164317,CONT004977,TRANSFERT_ZONE,ZONE_C_DANGEREUX,GERBEUR_07,15.5,OPE014,False,False,True
OP004793,2026-02-03 11:32:57.877942,CONT002947,DEBARQUEMENT_CAMION,QUAI_2_ROUTIER,PORTIQUE_04,12.9,OPE021,False,False,True
OP004794,2026-02-03 08:41:41.672352,CONT002577,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,TRACTEUR_07,48.1,OPE011,False,False,True
OP004795,2026-02-03 17:13:15.455149,CONT000852,INSPECTION_DOUANE,AIRE_DECONSOLIDATION,GERBEUR_04,78.1,OPE001,False,False,True
OP004796,2026-02-03 13:14:37.780333,CONT002766,INSPECTION_DOUANE,QUAI_2_ROUTIER,TRACTEUR_05,68.5,OPE019,False,False,True
OP004797,2026-02-03 15:13:24.024775,CONT002492,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_09,25.9,OPE004,False,False,True
OP004798,2026-02-03 17:41:47.607227,CONT004932,DECONSOLIDATION,AIRE_DECONSOLIDATION,GERBEUR_04,88.7,OPE024,False,False,True
OP004799,2026-02-03 16:12:48.508570,CONT004449,CHARGEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_01,31.3,OPE018,False,False,True
OP004800,2026-02-03 17:31:53.864846,CONT002551,TRANSFERT_ZONE,QUAI_2_ROUTIER,TRACTEUR_06,18.2,OPE011,False,False,True
OP004801,2026-02-03 12:45:05.090465,CONT004595,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,GERBEUR_03,15.6,OPE015,False,False,False
OP004802,2026-02-03 16:14:39.382309,CONT003172,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,GERBEUR_08,14.9,OPE023,False,False,True
OP004803,2026-02-03 12:56:38.978246,CONT002481,TRANSFERT_ZONE,ZONE_B_STOCKAGE,GERBEUR_03,12.6,OPE017,False,False,True
OP004804,2026-02-03 09:37:10.898506,CONT000465,DECONSOLIDATION,ZONE_B_STOCKAGE,TRACTEUR_04,80.5,OPE017,False,False,True
OP004805,2026-02-03 10:23:54.337195,CONT000525,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_10,26.4,OPE023,False,False,True
OP004806,2026-02-03 14:24:54.532346,CONT000763,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,TRACTEUR_01,37.2,OPE012,False,False,True
OP004807,2026-02-03 14:56:52.571617,CONT003756,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_04,55.9,OPE006,False,False,True
OP004808,2026-02-03 17:33:00.424501,CONT000380,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,TRACTEUR_06,12.8,OPE023,False,False,True
OP004809,2026-02-03 17:34:16.004173,CONT003817,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_01,25.2,OPE002,False,False,True
OP004810,2026-02-03 18:05:21.635549,CONT003689,CHARGEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_07,20.8,OPE019,False,False,True
OP004811,2026-02-03 15:09:40.839771,CONT002116,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,PORTIQUE_02,30.1,OPE020,False,False,True
OP004812,2026-02-03 09:59:22.042933,CONT003314,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,TRACTEUR_03,50.6,OPE024,False,False,True
OP004813,2026-02-03 11:54:40.018590,CONT000634,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_01,54.7,OPE021,False,False,True
OP004814,2026-02-03 15:59:51.944680,CONT004104,TRANSFERT_ZONE,ZONE_A_STOCKAGE,GERBEUR_12,18.2,OPE001,False,False,True
OP004815,2026-02-03 13:54:26.408680,CONT002650,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_11,53.8,OPE009,False,False,True
OP004816,2026-02-03 13:18:12.720913,CONT001616,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_05,40.8,OPE005,False,False,True
OP004817,2026-02-03 12:41:41.362434,CONT001218,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_12,25.2,OPE010,False,False,True
OP004818,2026-02-03 12:10:13.888168,CONT002030,TRANSFERT_ZONE,ZONE_B_STOCKAGE,GERBEUR_11,9.4,OPE025,False,False,True
OP004819,2026-02-03 08:40:57.567998,CONT004066,MAINTENANCE,AIRE_REGROUPEMENT,TRACTEUR_03,123.8,OPE013,False,False,True
OP004820,2026-02-03 14:27:33.221085,CONT003644,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_01,32.7,OPE014,False,False,True
OP004821,2026-02-03 12:55:08.586215,CONT001139,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_01,45.7,OPE015,False,False,True
OP004822,2026-02-03 08:52:21.607578,CONT003258,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,GERBEUR_07,59.1,OPE005,False,False,True
OP004823,2026-02-03 11:06:03.545622,CONT004593,DECONSOLIDATION,ZONE_C_DANGEREUX,TRACTEUR_05,108.1,OPE016,False,False,True
OP004824,2026-02-03 12:19:05.405456,CONT002277,TRANSFERT_ZONE,ZONE_C_DANGEREUX,PORTIQUE_01,13.2,OPE003,False,False,True
OP004825,2026-02-03 22:00:00.577181,CONT000441,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_12,31.0,OPE007,False,False,True
OP004826,2026-02-03 20:02:10.693445,CONT003865,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,GERBEUR_02,43.2,OPE001,True,False,True
OP004827,2026-02-03 15:57:42.865074,CONT002087,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,PORTIQUE_03,43.9,OPE019,False,False,False
OP004828,2026-02-03 10:22:03.349083,CONT001821,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,GERBEUR_03,38.9,OPE019,False,False,True
OP004829,2026-02-03 12:23:22.320633,CONT001718,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_10,34.9,OPE018,False,False,True
OP004830,2026-02-03 17:02:40.540492,CONT000407,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_04,30.2,OPE006,False,False,True
OP004831,2026-02-03 10:54:54.212283,CONT001876,INSPECTION_DOUANE,ZONE_C_DANGEREUX,GERBEUR_03,72.2,OPE022,False,False,True
OP004832,2026-02-03 18:25:21.269222,CONT003733,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_06,31.7,OPE025,False,False,True
OP004833,2026-02-03 10:17:48.108654,CONT002443,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_10,44.4,OPE014,False,False,True
OP004834,2026-02-03 14:22:48.402281,CONT000355,TRANSFERT_ZONE,ZONE_C_DANGEREUX,GERBEUR_06,11.5,OPE012,False,False,True
OP004835,2026-02-03 14:20:27.485853,CONT004759,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,TRACTEUR_04,31.7,OPE025,False,False,True
OP004836,2026-02-03 20:51:37.399576,CONT004460,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,TRACTEUR_02,43.5,OPE014,False,False,True
OP004837,2026-02-03 06:00:00.855824,CONT004255,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,TRACTEUR_01,43.6,OPE008,False,False,True
OP004838,2026-02-03 14:17:17.968387,CONT003810,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_05,37.3,OPE012,False,False,True
OP004839,2026-02-03 13:03:19.096977,CONT002178,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_01,58.6,OPE004,False,False,True
OP004840,2026-02-03 15:38:47.818621,CONT002055,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,GERBEUR_11,49.3,OPE014,False,False,True
OP004841,2026-02-03 11:42:35.812001,CONT001085,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_05,24.7,OPE007,False,False,True
OP004842,2026-02-03 10:24:36.543277,CONT003007,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,TRACTEUR_03,52.9,OPE014,False,False,True
OP004843,2026-02-03 22:00:00.135922,CONT000909,TRANSFERT_ZONE,QUAI_2_ROUTIER,GERBEUR_06,18.0,OPE014,False,False,True
OP004844,2026-02-03 17:10:03.175105,CONT004753,INSPECTION_DOUANE,AIRE_DECONSOLIDATION,TRACTEUR_07,81.0,OPE021,False,False,True
OP004845,2026-02-03 15:27:39.530052,CONT001427,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_07,13.4,OPE008,False,False,True
OP004846,2026-02-03 13:43:39.349451,CONT001936,REGROUPEMENT,AIRE_DECONSOLIDATION,GERBEUR_03,103.2,OPE008,False,False,False
OP004847,2026-02-03 17:03:09.770393,CONT001329,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_01,26.6,OPE010,False,False,True
OP004848,2026-02-03 18:53:48.356813,CONT000519,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,TRACTEUR_07,5.0,OPE014,False,True,True
OP004849,2026-02-03 12:47:49.023849,CONT003781,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,TRACTEUR_07,58.6,OPE020,False,False,True
OP004850,2026-02-03 09:55:20.489739,CONT000314,DECONSOLIDATION,QUAI_1_FERROVIAIRE,TRACTEUR_07,164.6,OPE016,False,False,True
OP004851,2026-02-03 12:00:28.144144,CONT002259,TRANSFERT_ZONE,ZONE_A_STOCKAGE,GERBEUR_02,17.0,OPE007,False,False,True
OP004852,2026-02-03 16:31:52.752072,CONT004203,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_03,32.5,OPE003,False,False,True
OP004853,2026-02-03 11:04:13.833137,CONT001432,TRANSFERT_ZONE,QUAI_2_ROUTIER,GERBEUR_04,11.2,OPE015,False,False,True
OP004854,2026-02-03 16:55:45.357481,CONT000424,MAINTENANCE,ZONE_A_STOCKAGE,GERBEUR_02,182.0,OPE002,False,False,True
OP004855,2026-02-03 10:13:59.917346,CONT001217,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,GERBEUR_03,32.3,OPE008,False,False,True
OP004856,2026-02-03 13:36:09.770840,CONT002210,DEBARQUEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_07,19.5,OPE022,False,False,True
OP004857,2026-02-03 11:30:54.310814,CONT004811,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_06,31.4,OPE009,False,False,True
OP004858,2026-02-03 17:29:53.319519,CONT001660,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,GERBEUR_04,46.2,OPE006,False,False,True
OP004859,2026-02-03 14:43:15.858447,CONT001731,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,TRACTEUR_06,43.9,OPE003,False,False,True
OP004860,2026-02-03 18:58:25.186727,CONT002889,CHARGEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_06,36.1,OPE009,False,False,False
OP004861,2026-02-03 18:38:14.264908,CONT004558,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_08,44.0,OPE009,False,False,True
OP004862,2026-02-03 14:17:23.848025,CONT003795,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,PORTIQUE_02,12.4,OPE008,False,False,True
OP004863,2026-02-03 17:07:16.186228,CONT002431,DECONSOLIDATION,ZONE_B_STOCKAGE,TRACTEUR_03,124.1,OPE007,False,False,True
OP004864,2026-02-03 11:00:15.796309,CONT004982,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,GERBEUR_06,34.8,OPE011,False,False,True
OP004865,2026-02-03 13:20:04.312154,CONT001174,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_05,30.6,OPE002,False,False,True
OP004866,2026-02-03 14:14:33.691263,CONT001985,DEBARQUEMENT_TRAIN,AIRE_REGROUPEMENT,GERBEUR_09,59.1,OPE011,False,False,True
OP004867,2026-02-03 22:00:00.645880,CONT004950,TRANSFERT_ZONE,QUAI_2_ROUTIER,GERBEUR_06,10.2,OPE020,True,False,True
OP004868,2026-02-03 10:37:18.935648,CONT004181,CHARGEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_06,27.6,OPE016,False,True,True
OP004869,2026-02-03 16:17:59.902790,CONT003766,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,TRACTEUR_01,48.5,OPE015,False,False,True
OP004870,2026-02-03 14:29:12.197638,CONT004343,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_04,17.3,OPE007,False,False,True
OP004871,2026-02-03 14:40:05.128974,CONT001692,REGROUPEMENT,QUAI_2_ROUTIER,GERBEUR_12,60.2,OPE022,False,False,True
OP004872,2026-02-03 10:44:06.928054,CONT000060,INSPECTION_DOUANE,ZONE_A_STOCKAGE,TRACTEUR_01,102.0,OPE001,False,False,True
OP004873,2026-02-03 12:21:49.071941,CONT001031,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_03,10.4,OPE022,False,False,True
OP004874,2026-02-03 17:19:02.556926,CONT000044,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,PORTIQUE_02,25.1,OPE011,True,False,True
OP004875,2026-02-03 11:48:31.033717,CONT002800,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_11,11.0,OPE011,False,False,True
OP004876,2026-02-03 14:07:40.908661,CONT004474,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_01,28.4,OPE008,False,False,False
OP004877,2026-02-03 15:39:49.835041,CONT004614,INSPECTION_DOUANE,AIRE_DECONSOLIDATION,GERBEUR_01,61.5,OPE009,False,False,True
OP004878,2026-02-03 15:46:24.424773,CONT001212,INSPECTION_DOUANE,ZONE_C_DANGEREUX,GERBEUR_10,50.3,OPE012,False,False,True
OP004879,2026-02-03 18:16:19.483096,CONT002354,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_02,35.4,OPE024,False,False,True
OP004880,2026-02-03 19:17:10.261537,CONT001169,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,TRACTEUR_06,52.9,OPE015,False,False,True
OP004881,2026-02-03 10:53:01.993574,CONT002111,INSPECTION_DOUANE,ZONE_A_STOCKAGE,PORTIQUE_03,47.6,OPE025,False,False,True
OP004882,2026-02-03 11:54:18.350838,CONT001543,INSPECTION_DOUANE,QUAI_3_FLUVIAL,TRACTEUR_01,98.3,OPE012,False,False,True
OP004883,2026-02-03 15:51:09.915350,CONT004255,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_11,47.4,OPE008,False,False,True
OP004884,2026-02-03 21:30:22.732840,CONT002122,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,TRACTEUR_04,45.8,OPE024,False,False,True
OP004885,2026-02-03 10:40:07.961253,CONT000384,INSPECTION_DOUANE,AIRE_REGROUPEMENT,GERBEUR_05,24.5,OPE008,False,False,True
OP004886,2026-02-03 06:00:00.709590,CONT003646,CHARGEMENT_CAMION,QUAI_2_ROUTIER,GERBEUR_05,5.0,OPE004,False,False,True
OP004887,2026-02-03 16:42:03.783977,CONT004725,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,TRACTEUR_03,26.8,OPE018,False,False,True
OP004888,2026-02-03 17:32:11.606380,CONT001136,MAINTENANCE,ZONE_B_STOCKAGE,TRACTEUR_04,173.5,OPE015,False,False,True
OP004889,2026-02-03 09:58:16.855972,CONT000621,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,GERBEUR_07,21.8,OPE025,False,False,True
OP004890,2026-02-03 18:35:01.985269,CONT002925,DEBARQUEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_08,10.4,OPE016,False,False,True
OP004891,2026-02-03 17:01:51.113479,CONT004236,CHARGEMENT_CAMION,QUAI_3_FLUVIAL,TRACTEUR_07,33.1,OPE019,False,False,True
OP004892,2026-02-03 16:01:57.743398,CONT004645,DEBARQUEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_04,22.9,OPE004,False,False,True
OP004893,2026-02-03 17:18:48.545098,CONT004875,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,GERBEUR_12,16.0,OPE022,False,False,True
OP004894,2026-02-03 06:00:00.238413,CONT001815,DECONSOLIDATION,ZONE_B_STOCKAGE,PORTIQUE_03,129.7,OPE021,False,False,True
OP004895,2026-02-03 13:42:13.579475,CONT000405,DEBARQUEMENT_CAMION,AIRE_DECONSOLIDATION,PORTIQUE_02,12.6,OPE010,False,False,True
OP004896,2026-02-03 22:00:00.076159,CONT004895,DEBARQUEMENT_CAMION,QUAI_1_FERROVIAIRE,PORTIQUE_01,25.0,OPE025,False,False,True
OP004897,2026-02-03 16:31:46.900673,CONT004902,TRANSFERT_ZONE,AIRE_REGROUPEMENT,TRACTEUR_03,12.8,OPE023,False,False,True
OP004898,2026-02-03 12:15:31.228049,CONT000187,TRANSFERT_ZONE,ZONE_B_STOCKAGE,TRACTEUR_04,18.5,OPE009,False,False,True
OP004899,2026-02-03 10:45:31.535294,CONT000922,INSPECTION_DOUANE,ZONE_A_STOCKAGE,GERBEUR_05,89.8,OPE003,False,False,True
OP004900,2026-02-04 09:40:49.226180,CONT002807,TRANSFERT_ZONE,QUAI_2_ROUTIER,TRACTEUR_05,17.1,OPE016,False,False,True
OP004901,2026-02-04 11:40:40.275093,CONT004302,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,PORTIQUE_04,9.1,OPE012,False,False,True
OP004902,2026-02-04 22:00:00.212694,CONT003640,INSPECTION_DOUANE,QUAI_3_FLUVIAL,GERBEUR_12,50.1,OPE008,False,False,True
OP004903,2026-02-04 06:00:00.086847,CONT003424,DEBARQUEMENT_CAMION,QUAI_3_FLUVIAL,PORTIQUE_04,18.7,OPE003,False,False,True
OP004904,2026-02-04 09:43:08.717263,CONT003784,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_06,35.5,OPE003,False,False,True
OP004905,2026-02-04 06:58:38.462838,CONT003346,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,PORTIQUE_04,50.4,OPE006,False,False,True
OP004906,2026-02-04 12:28:37.167426,CONT004927,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,TRACTEUR_03,35.7,OPE024,False,False,True
OP004907,2026-02-04 09:05:28.426138,CONT002773,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_12,27.5,OPE024,False,False,True
OP004908,2026-02-04 17:08:06.131433,CONT001029,INSPECTION_DOUANE,ZONE_A_STOCKAGE,GERBEUR_11,32.3,OPE012,False,False,True
OP004909,2026-02-04 16:44:33.758400,CONT003355,TRANSFERT_ZONE,AIRE_REGROUPEMENT,GERBEUR_12,25.8,OPE009,False,False,True
OP004910,2026-02-04 14:54:17.992611,CONT001773,DEBARQUEMENT_TRAIN,ZONE_B_STOCKAGE,GERBEUR_12,28.1,OPE004,False,False,True
OP004911,2026-02-04 15:25:12.586801,CONT003709,DECONSOLIDATION,QUAI_2_ROUTIER,TRACTEUR_05,132.3,OPE013,False,False,True
OP004912,2026-02-04 19:53:27.490207,CONT003585,DEBARQUEMENT_TRAIN,AIRE_DECONSOLIDATION,GERBEUR_05,46.4,OPE011,False,False,True
OP004913,2026-02-04 14:07:03.793133,CONT001957,MAINTENANCE,QUAI_3_FLUVIAL,GERBEUR_04,161.6,OPE024,False,False,True
OP004914,2026-02-04 12:32:30.703022,CONT001515,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,TRACTEUR_03,30.8,OPE012,False,False,False
OP004915,2026-02-04 19:50:29.734910,CONT002860,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,PORTIQUE_02,19.4,OPE010,False,False,True
OP004916,2026-02-04 15:46:51.676152,CONT002341,DEBARQUEMENT_CAMION,AIRE_REGROUPEMENT,TRACTEUR_02,15.6,OPE024,False,False,True
OP004917,2026-02-04 12:41:14.483717,CONT001588,TRANSFERT_ZONE,ZONE_B_STOCKAGE,GERBEUR_10,28.2,OPE007,False,False,True
OP004918,2026-02-04 22:00:00.542622,CONT000335,DECONSOLIDATION,QUAI_1_FERROVIAIRE,TRACTEUR_01,122.4,OPE004,False,False,True
OP004919,2026-02-04 20:18:41.282953,CONT001420,TRANSFERT_ZONE,ZONE_A_STOCKAGE,PORTIQUE_04,20.6,OPE003,False,False,True
OP004920,2026-02-04 08:51:25.031841,CONT003276,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,GERBEUR_10,26.0,OPE023,False,True,True
OP004921,2026-02-04 11:17:42.512207,CONT003551,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_02,39.0,OPE022,False,False,True
OP004922,2026-02-04 13:30:47.791623,CONT002011,CHARGEMENT_CAMION,ZONE_C_DANGEREUX,TRACTEUR_02,41.2,OPE011,False,False,True
OP004923,2026-02-04 09:56:48.533823,CONT000074,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_08,21.0,OPE022,False,False,True
OP004924,2026-02-04 09:18:08.038366,CONT001949,TRANSFERT_ZONE,AIRE_DECONSOLIDATION,TRACTEUR_04,5.0,OPE002,False,False,True
OP004925,2026-02-04 19:39:02.008176,CONT003317,TRANSFERT_ZONE,ZONE_C_DANGEREUX,PORTIQUE_03,13.9,OPE005,False,False,True
OP004926,2026-02-04 11:34:50.084122,CONT001637,DEBARQUEMENT_TRAIN,ZONE_A_STOCKAGE,PORTIQUE_02,36.6,OPE008,True,False,True
OP004927,2026-02-04 14:34:46.247615,CONT001527,REGROUPEMENT,AIRE_REGROUPEMENT,GERBEUR_07,69.7,OPE018,False,False,True
OP004928,2026-02-04 13:46:39.737969,CONT002574,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,GERBEUR_11,61.8,OPE022,False,False,False
OP004929,2026-02-04 17:51:20.549982,CONT002309,INSPECTION_DOUANE,AIRE_DECONSOLIDATION,TRACTEUR_07,42.0,OPE008,False,False,True
OP004930,2026-02-04 09:49:25.738652,CONT000691,REGROUPEMENT,AIRE_REGROUPEMENT,GERBEUR_06,92.0,OPE001,False,False,True
OP004931,2026-02-04 13:38:27.810318,CONT000582,DEBARQUEMENT_TRAIN,QUAI_3_FLUVIAL,GERBEUR_08,45.9,OPE007,False,False,True
OP004932,2026-02-04 06:49:33.444482,CONT000414,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,PORTIQUE_03,27.4,OPE001,False,False,True
OP004933,2026-02-04 15:28:21.260958,CONT003798,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_01,31.1,OPE023,False,False,True
OP004934,2026-02-04 15:02:57.059517,CONT002149,INSPECTION_DOUANE,AIRE_DECONSOLIDATION,TRACTEUR_01,79.9,OPE011,False,False,True
OP004935,2026-02-04 14:16:58.801575,CONT002564,CHARGEMENT_CAMION,QUAI_2_ROUTIER,TRACTEUR_07,5.0,OPE005,False,False,True
OP004936,2026-02-04 18:46:49.795672,CONT003959,REGROUPEMENT,ZONE_C_DANGEREUX,GERBEUR_01,40.5,OPE014,False,False,True
OP004937,2026-02-04 09:42:43.482194,CONT002597,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,GERBEUR_08,48.0,OPE023,False,False,False
OP004938,2026-02-04 12:27:44.044680,CONT000157,CHARGEMENT_CAMION,ZONE_A_STOCKAGE,GERBEUR_08,33.0,OPE018,False,False,True
OP004939,2026-02-04 11:09:32.282350,CONT002709,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_05,29.3,OPE001,False,False,True
OP004940,2026-02-04 15:16:14.299670,CONT004555,MAINTENANCE,QUAI_3_FLUVIAL,GERBEUR_12,189.1,OPE021,False,False,True
OP004941,2026-02-04 19:17:23.089056,CONT003207,DEBARQUEMENT_TRAIN,ZONE_C_DANGEREUX,GERBEUR_11,45.5,OPE009,False,False,True
OP004942,2026-02-04 10:34:16.087685,CONT003738,REGROUPEMENT,AIRE_REGROUPEMENT,GERBEUR_02,54.3,OPE015,False,False,True
OP004943,2026-02-04 13:12:38.271207,CONT003664,DEBARQUEMENT_TRAIN,QUAI_2_ROUTIER,GERBEUR_02,49.4,OPE007,False,False,True
OP004944,2026-02-04 17:40:27.837530,CONT002210,DEBARQUEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_07,26.0,OPE013,False,False,True
OP004945,2026-02-04 14:42:31.634454,CONT002843,CHARGEMENT_CAMION,ZONE_B_STOCKAGE,TRACTEUR_05,27.3,OPE013,False,False,True
OP004946,2026-02-04 12:42:23.577077,CONT000939,DEBARQUEMENT_TRAIN,QUAI_1_FERROVIAIRE,TRACTEUR_06,47.7,OPE009,False,False,True
OP004947,2026-02-04 13:51:50.021145,CONT001685,CHARGEMENT_CAMION,AIRE_DECONSOLIDATION,GERBEUR_02,31.5,OPE021,False,False,False
OP004948,2026-02-04 07:54:20.899301,CONT000275,CHARGEMENT_CAMION,QUAI_2_ROUTIER,GERBEUR_06,26.7,OPE003,False,False,True
OP004949,2026-02-04 13:30:16.474458,CONT004835,TRANSFERT_ZONE,ZONE_A_STOCKAGE,PORTIQUE_01,10.4,OPE010,False,False,True
OP004950,2026-02-04 14:29:15.769351,CONT003517,TRANSFERT_ZONE,ZONE_C_DANGEREUX,PORTIQUE_01,16.1,OPE022,False,True,True
OP004951,2026-02-04 16:42:58.586559,CONT001906,REGROUPEMENT,AIRE_DECONSOLIDATION,GERBEUR_03,81.6,OPE019,False,False,True
OP004952,2026-02-04 20:35:07.936287,CONT001527,CHARGEMENT_CAMION,AIRE_REGROUPEMENT,GERBEUR_01,34.6,OPE002,False,False,True
OP004953,2026-02-04 13:39:49.934540,CONT003474,CHARGEMENT_CAMION,QUAI_2_ROUTIER,GERBEUR_10,13.0,OPE001,False,False,True
OP004954,2026-02-04 13:33:33.979719,CONT001843,CHARGEMENT_CAMION,QUAI_1_FERROVIAIRE,GERBEUR_08,31.2,OPE002,False,False,True
